id,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
27076,4.7361,6,4.683333333,1.045925926,1330,2.733333333,37.58,-122.02,2.67
27077,3.1042,22,4.293316832,1.061606161,1498,2.415841584,33.78,-118.3,2.461
27078,7.7569,18,6.595818815,1.044052863,937,2.317548279,34.14,-118.36,5.00001
27079,2.6312,17,3.836206897,1.021978022,3100,2.716981132,34.15,-118.23,1.55
27080,3.2875,13,4.37755102,1.051457976,2170,2.924418605,32.57,-117.05,1.463
27081,3.6286,16,3.901477833,1.12543554,809,1.921787709,34.01,-118.44,2.4
27082,5.7652,30,6.15934026,1.027350427,883,2.93495935,34.28,-118.51,3.19
27083,1.7292,14,4.57591623,1.039087948,1250,3.352416352,33.97,-116.51,0.586
27084,4.8264,24,5.857142857,1.052631579,441,3.053571429,37.99,-121.83,1.397
27085,3.1691,13,6.01,1.113333333,667,2.66,38.49,-121.38,1.288
27086,2.5043,25,3.961485557,1.107208872,3026,2.850393701,33.93,-118.35,1.434
27087,6.0577,23,7.289962825,1.075734158,2354,3.183041723,34.08,-117.87,2.49
27088,2.136,25,3.933530281,0.93598234,2585,3.430016863,34.05,-118.31,1.623
27089,1.8156,24,4.93397046,1.103388358,2037,3.858769932,33.22,-118.26,0.956
27090,1.9886,23,5.063400576,1.128181818,1532,2.053937809,41.06,-122.17,0.741
27091,3.815,43,4.62993763,1.042513863,1132,3.071197411,37.76,-122.5,2.157
27092,4.3512,52,5.013586957,1.099184783,845,2.611413043,37.75,-122.41,3.527
27093,4.675,38,5.419753086,1.141414141,1131,2.277777778,37.74,-122.5,2.509
27094,4.2826,17,5.742957746,1.029436501,2529,3.293453725,37.62,-122.04,2.221
27095,2.7589,16,3.802005013,1.07554672,1468,1.959223301,34.08,-118.31,3.424
27096,6.3245,4,5.627094972,1.054095827,2539,1.997679814,34.02,-118.6,4.105
27097,8.7783,31,6.950980392,1.064171123,986,2.255885363,34.06,-118.38,5.00001
27098,3.175,28,3.76758794,0.984732824,1637,2.739498433,37.36,-122.02,2.31
27099,6.7172,21,7.461873638,1.049261084,1746,3.163682864,33.74,-117.99,3.289
27100,4.6324,24,5.769423559,1.0192783,3062,2.860085653,32.8,-117.03,1.782
27101,3.0441,21,4.854227405,1.057761733,707,2.76433121,33.78,-118.06,1.6
27102,4.976,18,4.841129744,1.035308199,4495,2.973886329,34.08,-117.93,2.023
27103,1.7464,18,4.481751825,1.16350365,1825,3.773913043,35.62,-117.68,0.495
27104,5.748,27,7.204797688,1.10472973,1003,2.726351351,34.39,-118.55,3.625
27105,4.0714,52,4.334478022,1.034632035,668,2.19047619,37.76,-122.41,3.229
27106,1.0568,12,2.839517625,1.224289912,1132,2.663516126,34.04,-118.29,0.6
27107,3.2073,20,4.449513837,1.005870841,1865,3.449513837,37.34,-121.83,1.619
27108,2.7012,5,3.819787986,1.092495637,2284,2.017595308,33.97,-118.29,1.125
27109,3.2333,27,5.098712446,1.04434907,2834,3.0862423,34.08,-117.74,1.357
27110,5.1202,7,6.420841683,1.075718016,8437,2.710074061,38.16,-121.24,2.13
27111,1.2012,52,3.155555556,0.844444444,595,3.044444444,32.7,-117.11,1.625
27112,2.1067,34,2.768339768,1.034188034,1644,3.062271062,36.48,-121.44,1.125
27113,6.1278,25,6.332386364,1.036568214,2784,2.671785029,37.23,-121.8,2.736
27114,2.2466,27,4.365997639,1.019538188,4638,2.787451985,37.98,-122.02,1.565
27115,4.2042,16,5.952286282,1.136962751,1820,2.610428305,33.87,-117.98,1.979
27116,3.0179,22,3.75,1.064102564,1506,1.961038961,32.75,-117.11,1.185
27117,3.9643,37,4.827586207,1.065517241,1250,3.022068966,33.98,-118.09,1.713
27118,2.2054,36,4.1414791,1.020100503,1537,2.671785029,33.9,-118.34,1.375
27119,4.5554,22,4.747875354,1.104316547,1882,2.769516729,37.66,-122.42,2.306
27120,1.4464,41,4.851936219,1.030418251,1771,1.683495146,36.75,-119.78,0.57
27121,2.6792,13,4.822107081,1.083623693,4168,2.849290572,33.92,-118.08,1.649
27122,3.7366,23,5.554817276,1.102966841,1468,2.537634409,38,-121.32,0.885
27123,1.1975,52,2.709265176,1.020044543,1154,1.673894189,37.82,-122.26,1.875
27124,4.1964,13,5.646564885,1.089058524,1335,3.067757009,33.11,-117.06,1.65
27125,5.7934,22,5.751497006,1.003952569,2683,2.746992481,37.4,-122.11,5.00001
27126,3.6817,13,4.885397412,0.994236311,1086,2.480421687,32.66,-117.05,1.128
27127,2.0175,17,3.936920223,1.096408318,1525,2.208655332,34.03,-118.28,1.161
27128,4.7612,2,5.693593315,1.033775633,4854,3.566563467,34.02,-117.67,1.915
27129,4.2188,13,5.71886121,1.119521912,1780,2.841085271,33.76,-117.9,2.214
27130,3.5518,18,5.726224784,1.075688073,1605,2.394495413,35.31,-120.82,1.554
27131,3.3125,19,3.908896797,1.109717868,963,2.215619694,37.79,-122.2,1.478
27132,5.5395,12,6.002506266,1.027522936,1207,3.067669173,37.77,-122.13,4.067
27133,3.0909,45,3.701357466,1.013888889,590,3.771428571,34.04,-118.28,1.625
27134,3,35,4.160714286,1.107142857,653,2,34.05,-118.44,3
27135,3.7054,21,3.568093385,1.0523918,2310,1.735763098,37.58,-122.33,1.89
27136,4.3594,12,5.693843594,1.067729084,1884,2.93344426,33.11,-117.12,2.724
27137,3.9833,19,6.054867875,1.071574642,746,2.323863636,38.12,-122.58,2.694
27138,3.5833,13,6.980327869,1.140939597,1255,3.030434783,35.75,-119.24,1.197
27139,15.0001,52,8.433823529,1.088235294,761,2.705882353,34.07,-118.5,5.00001
27140,2.2215,13,5.451313756,1.075718016,1908,3.18778626,34.11,-118,1.818
27141,2.6301,20,4.198609732,1.053201082,1675,2.673622705,38,-121.35,1.328
27142,1.9531,42,4.310618067,1.098591549,1879,3.711267606,37.93,-122.34,1.592
27143,2.2167,18,4.181303116,1.072976055,1415,2.801925722,34.08,-118.27,1.128
27144,4.2458,25,5.334710744,1.016563147,1789,2.529958678,34.16,-118.07,3.167
27145,2.6392,18,6.558232932,1.091210614,1713,2.800952381,35.62,-120.69,2.5
27146,5.065,25,5.242236025,1.043222004,1622,2.117878193,34.02,-118.41,2.415
27147,2.5556,27,4.924731183,1.025695931,1304,3.795698925,34.01,-118.28,0.692
27148,4.0833,27,5.334801762,1.051820728,2794,3.011857708,37.57,-122.33,1.84
27149,3.449,17,5.673267327,1.053622362,1283,2.766732673,34.11,-117.78,1.651
27150,4.3801,9,5.671814672,1.082517483,1694,3.121693122,33.84,-117.75,2.181
27151,2.4922,20,3.695590327,1.279888268,3056,2.736045412,34.2,-118.37,1.875
27152,3.5556,35,3.329268293,0.978632479,1396,3.803478035,34.2,-118.43,1.851
27153,6.0274,13,5.539449541,1.040160643,1437,2.992887624,34.11,-117.87,2.38
27154,5.6794,30,6.332727273,1.029090909,1396,3.121439204,34.14,-117.87,2.639
27155,3.0259,6,4.390781563,1.156312292,1707,3.633851468,34.05,-117.74,1.53
27156,3.3438,16,5.816568047,1.019337017,826,3.266978923,33.6,-117.7,0.987
27157,6.7093,52,6.601410935,1.059928444,1382,2.880070547,37.76,-122.46,4.526
27158,1.2,17,4.383886256,1.00896861,981,2.508474576,40.6,-122.36,0.554
27159,5.883,15,6.061538462,1.074358974,954,2.378461538,33.66,-117.82,3.071
27160,3.5909,20,3.95154185,1.054413543,2638,1.76611797,34.05,-118.37,4.864
27161,1.7545,15,4.378830084,1.101910828,366,1.862515337,39.06,-121.74,0.675
27162,2.2625,26,4.72244898,1.077097506,3002,3.93877551,33.92,-118.2,1.452
27163,4.5167,46,5.23364486,0.962406015,1853,2.722641509,33.74,-118.3,2.227
27164,3.3882,24,5.21856449,1.011053436,2664,3.865229111,33.85,-118.02,1.226
27165,3.6371,52,4.596875,1.13125,517,2.288125,37.77,-122.47,4.831
27166,2.325,9,5.383763838,1.095959596,697,2.406593407,33.94,-116.95,0.654
27167,7.8177,20,6.589686099,1.056478405,2104,2.616591928,34.12,-118.68,4.955
27168,3.15,35,5.157894737,1.006578947,1200,3.289473684,32.68,-117.02,1.028
27169,7.5582,27,7.285714286,0.942857143,818,3.551428571,34.17,-118.03,2.876
27170,5.4447,24,5.43020595,0.997311828,3523,3.375,34.31,-118.46,2.464
27171,4.4094,23,4.46332737,1.067961165,6242,2.398734177,33.84,-118.37,2.167
27172,7.2147,15,6.693761815,0.95473251,1473,3.010033445,37.89,-121.93,2.287
27173,2.275,31,5.278532609,0.988408037,1624,3.483695652,34.05,-117.31,0.725
27174,2.375,46,3.603618943,1.1,815,2.281818182,37.91,-122.35,0.758
27175,6.0965,13,5.922981366,1.052547771,1344,2.954773869,37.7,-122.06,2.537
27176,3.1607,20,5.759342302,1.077051926,5359,2.881679389,37.3,-121.86,1.86
27177,4.3693,26,6.246732026,1.002820874,6420,3.845730028,33.94,-117.24,1.648
27178,0.716,26,2.847297297,0.856756757,454,2.472392638,37.59,-122.34,3.661
27179,3.4773,35,4.125786164,1.097112861,1234,2.620102215,34.18,-118.52,2.131
27180,5.1727,37,5.769585253,1,1351,2.828313253,33.77,-118.03,3.562
27181,2.3611,21,4.566115702,1.090909091,1740,2.702479339,33.96,-118.31,1.641
27182,2.1968,22,3.534682081,1.083815029,2678,4.732136204,32.59,-117.08,0.606
27183,4.7049,35,5.323450135,1.00802139,939,2.779005525,37.68,-122.49,2.854
27184,3.4609,33,4.623413258,0.965665236,1329,4.005586592,34.09,-117.97,1.596
27185,1.6463,23,4.794165316,1.10757315,1367,2.294790343,36.3,-119.22,0.772
27186,3.7625,14,4.56231454,0.991638796,1161,2.278825996,38.68,-121.33,1.765
27187,4.7547,17,4.826666667,1.093333333,1542,2.733333333,34.09,-118.35,4.22
27188,3.2083,9,5.647840532,1.038018433,4438,2.320422535,33.93,-117.23,1.439
27189,4.0871,8,6.415520629,1.187022901,2574,3.178502879,34.2,-118.74,2.394
27190,4.7813,23,6.171052632,1.009107468,1367,2.86631016,38.25,-122.04,1.693
27191,4.9196,17,5.426656151,0.988950276,5781,3.566563467,37.83,-121.24,1.538
27192,5.5709,21,6.190779014,1.06836248,1318,3.05800464,37.23,-121.81,2.314
27193,6.7813,23,7.923990499,1.07444668,1560,2.841316614,33.78,-118.09,4.574
27194,6.7228,52,4.542168675,1.134328358,778,1.756716418,37.8,-122.44,5.00001
27195,3.125,52,5.230569948,1.027003484,2009,2.651877133,38.26,-122,2.063
27196,4.2841,35,4.18487395,1.053164557,679,2.579831933,34.05,-118.41,3.407
27197,5.6329,35,6.899371069,1.02425876,1230,2.794930876,33.84,-118.3,3.892
27198,2.9453,52,4.606132075,0.934020619,679,2.263917526,38.11,-122.26,1.288
27199,3.3977,29,4.835559845,1.032407407,1178,2.049768519,33.98,-118.41,3.477
27200,3.0542,44,4.730909091,1.084090909,785,1.808333333,33.8,-118.13,2.523
27201,3.6181,25,4.015317287,1.05635148,3340,1.710801394,33.77,-118.36,2.635
27202,2.3929,14,4.67003367,1.131225071,1611,2.722222222,33.15,-117.07,1.802
27203,2.6713,46,3.256756757,0.956756757,1326,2.391891892,34.17,-118.46,2.822
27204,4.3958,52,5.721014493,1.065217391,847,1.675724638,37.89,-122.48,4.743
27205,5.9683,16,5.390692641,1.131506849,1502,2.712328767,38.5,-122.45,3.741
27206,4.5469,19,4.943201377,1.049913941,2231,2.323782235,33.66,-117.99,2.347
27207,1.9875,45,4.749585406,1.040723982,662,1.891402715,38.58,-121.49,1.076
27208,3.5179,9,5.028436019,1.042071197,1595,3.521298174,34.09,-117.87,1.832
27209,4.0583,13,4.930327869,1.051987768,2111,3.076817558,33.24,-117.21,2.013
27210,1.1136,52,6.194230769,1.653846154,710,2.132307692,40.15,-121.07,0.325
27211,2.7712,52,4.209677419,1.161290323,565,2.258064516,34.13,-118.25,1.917
27212,4.7105,28,4.642813456,1.06043956,1728,2.206896552,34.17,-118.48,2.104
27213,2.6607,28,5.171428571,0.988095238,434,2.944444444,37.93,-122.35,0.947
27214,2.3472,22,4.433333333,1.07,1657,2.173333333,34.23,-118.49,2.253
27215,4.8167,16,4.357142857,1.035714286,1177,1.841720779,33.71,-117.88,2.309
27216,3.5214,17,3.692520776,1.078588613,2428,2.567398119,34.23,-118.45,1.577
27217,1.75,50,5.400900901,1.121212121,1427,4.444444444,32.71,-117.15,0.649
27218,5.6629,26,5.788321168,1.002217295,4758,3.565792741,37.03,-122.01,2.352
27219,2.9,28,4.584245077,1.085778781,1184,2.357030016,34.06,-118.47,2.621
27220,1.767,52,4.2100271,1.091666667,1094,2.133333333,37.83,-122.27,1.067
27221,5.8798,15,6.527930763,1.147157191,1762,3.131832797,34.06,-118.15,1.963
27222,4.1939,15,5.477203647,0.987730061,1212,3.373860182,38.48,-121.42,0.951
27223,3.0875,25,5.326145553,1.060020346,2654,2.676421405,37.37,-120.64,1.398
27224,2.4482,9,3.448043185,1.064469914,2568,2.029978587,32.74,-117.09,1.135
27225,2.2619,20,5.390625,1.047794118,631,3.334375,39.13,-121.59,0.848
27226,4.5368,5,6.139817629,1.078313253,1102,3.004415011,38.52,-121.46,1.438
27227,4.6477,33,6.673684211,0.936842105,452,2.536842105,37.69,-121.78,1.571
27228,1.6875,32,4.144230769,1.128205128,884,3.110576923,37.76,-122.17,1.799
27229,4.1699,52,4.962795941,1.040669856,1337,4.322966507,37.58,-122.36,2.091
27230,3.0052,21,3.353846154,1.071794872,1457,1.88034188,34.08,-118.38,3.182
27231,5.2783,36,6.927536232,0.925,385,2.7125,33.87,-118.4,2.618
27232,2.1094,52,5.466666667,1.066666667,115,2.083333333,34.08,-117.65,1.523
27233,4.537,22,4.362916006,1.094462541,1137,1.735763094,34.02,-118.42,3.338
27234,4.2471,28,5.320158103,1.126118796,4349,2.959692898,34.11,-118.27,2.723
27235,7.3409,19,6.685606061,1.034090909,1140,3.534682081,38.11,-122.63,3.117
27236,3.1538,47,4.66957606,1.068522484,913,3.877437326,34.02,-118.26,1.091
27237,4.3036,43,5.233333333,1.101333333,942,2.374,34.25,-118.31,2.538
27238,2.9087,23,4.284263959,1.060913706,1509,2.725752508,36.97,-121.97,2.25
27239,1.6318,43,3.149812734,1.043977055,1472,3.853503185,34.04,-118.2,1.254
27240,5.2879,22,6.564231738,1.031683168,2566,3.056145675,33.8,-118.03,2.314
27241,1.7885,21,4.808219178,1.088414634,1344,4.867158672,37.93,-121.23,0.613
27242,6.828,23,6.718253968,1.084507042,1096,3.065789474,34.24,-118.54,3.677
27243,5.0543,4,6.840617578,0.986055777,1371,3.514745308,34.52,-117.27,2.038
27244,1.9615,19,4.920454545,1.132275132,797,2.972332016,38.33,-122.7,1.016
27245,4.0846,52,3.79047619,1.026984127,1437,1.897129187,34.14,-118.36,5.00001
27246,2.5385,30,3.647342995,1.030425963,2634,3.785627284,33.89,-118.16,1.464
27247,4.7446,35,6.090592334,1.014869888,887,3.221864952,33.93,-117.97,2.535
27248,4.7097,11,5.665714286,1.011428571,869,3.052380952,37.26,-121.94,2
27249,6.3111,24,6.255892256,1.004149378,1422,3.022900763,37.69,-121.97,2.229
27250,2.0595,36,4.408376963,1.039426523,861,3.243792325,33.97,-118.27,0.779
27251,10.3591,20,5.805460751,1.013618677,1060,2.560706402,33.62,-117.87,5.00001
27252,1.6378,10,4.480743692,1.022711631,1594,1.899789769,33.23,-117.08,1.313
27253,2.1792,25,3.898305085,1.091722595,2839,3.019748654,34.17,-118.13,1.713
27254,2.8393,44,5.768976898,1.186648501,1189,3.35013624,33.96,-118.31,1.006
27255,2.1162,22,3.789699571,0.957186544,1005,2.639269406,39.2,-121.83,0.668
27256,3.6563,23,7.13681592,1.06011236,1313,2.644927536,38.54,-121.42,1.487
27257,3.5052,38,4.527303754,1.046822742,1953,2.124384114,33.88,-117.76,1.025
27258,3.0417,25,4.53030303,1.017318436,1634,2.673981191,34.16,-118.07,1.732
27259,2.2937,17,3.358098068,1.098149638,1478,3.667330677,33.98,-118.21,1.125
27260,2.8625,19,5.486956522,1.130434783,592,2.456521739,36.81,-119.72,1.791
27261,2.0702,18,5.374531835,1.101123596,1262,2.844720497,37.37,-120.64,1.018
27262,3.1672,36,3.773584906,1,1215,2.170123457,33.84,-118.3,2.332
27263,3.1534,16,5.637254902,1.099722992,1517,2.558479532,38.1,-122.22,1.175
27264,8.2816,30,8.845814978,1.23297491,1000,3.011734104,37.21,-121.96,3.1
27265,2.8203,11,4.764065336,1.06710311,2179,2.927487352,34.04,-118.12,2.333
27266,4.0781,15,4.992957746,0.992957746,574,2.464788732,33.65,-117.94,2.422
27267,1.3333,23,6.205882353,1.411764706,992,2.323529412,33.99,-116.57,0.9
27268,2.182,41,5.0591133,1.116584565,1814,2.542600897,36.98,-120.06,0.595
27269,2.65,30,2.926829268,1.0781893,551,1.523809524,33.8,-118.35,2.701
27270,1.7273,52,2.343558282,1.055464927,3136,1.244556114,34.07,-118.12,2.25
27271,5.2722,44,6.15411509,1.065822785,747,2.752688172,34.17,-118.41,3.938
27272,1.6937,9,4.236842105,1.105208333,1846,2.059308062,38.52,-121.48,0.705
27273,8.7939,18,7.830524345,1.114845938,1680,3.114845938,33.1,-117.31,5.00001
27274,2.8229,38,5.416413374,1.173239437,388,3.273239437,34.12,-117.32,0.674
27275,4.8068,22,5.35443038,0.978813559,1301,2.564102564,38.68,-121.26,2.292
27276,3.8681,36,4.604206501,1.002923977,1110,2.53372434,34.23,-118.44,1.689
27277,4.4107,33,5.108504399,0.996587031,598,2.577092511,34.08,-117.87,2.938
27278,2.6186,35,4.867374005,1.045553145,1511,3.39222149,33.93,-118.29,1.058
27279,4.0714,5,5.865753425,1.006493506,2522,3.61038961,32.71,-116.98,1.36
27280,2.1905,20,4.231177515,1.151364764,1806,2.209323583,33.19,-117.24,1.125
27281,1.6168,52,3.579925651,1.108938547,982,3.910505837,37.97,-121.3,0.558
27282,3.375,25,4.410396717,1.163021869,806,1.58343949,34.01,-118.41,5.00001
27283,6.0307,30,6.283216783,1.023965142,2510,2.773869347,37.88,-122.27,4.456
27284,5.0234,20,5.73151751,0.95545657,1650,2.388888889,34.2,-118.61,2.012
27285,5.6642,31,6.34939759,1.037991859,1480,2.692579505,37.88,-122.47,4.688
27286,5.2463,23,6.483931947,1.017035775,1470,3.035031847,33.84,-117.8,2.949
27287,5.2862,25,7.081481481,0.996527778,934,2.990967742,37.97,-121.99,2.362
27288,3.9464,26,5.165048544,1.017054264,6071,2.634877384,34.09,-117.64,1.08
27289,5.5,20,6.55971897,1.021064302,912,2.446866485,37.24,-121.98,3.462
27290,2.5388,25,3.169014085,1.183098592,535,1.914529915,34.17,-118.36,2.58
27291,2.5721,5,4.438413361,1.081272085,1525,2.235194585,38.64,-121.43,0.802
27292,2.7284,19,3.932330827,1.052631579,1804,2.490250696,37.48,-122.25,3.396
27293,4.6953,22,5.010213277,1.038888889,2789,2.23752495,34.1,-118.45,4.87
27294,3.8846,52,5.292328042,1.058563536,1603,2.077201448,37.74,-122.47,3.625
27295,4.375,33,4.569739953,1.038560411,775,1.91646778,37.53,-122.29,3.439
27296,2.902,29,5.139841689,1.277467412,772,1.939644481,32.74,-117.23,2.556
27297,4.2788,46,5.358744395,1.03164557,1072,2.787433155,37.7,-121.02,1.07
27298,6.9544,10,6.599340478,1.040716612,912,2.689869056,36.83,-121.38,2.781
27299,1.9722,28,4.822834646,1.134020619,1312,2.18161435,32.73,-117.23,1.128
27300,3.9423,19,6.397694524,1.183397683,1338,2.583011583,32.84,-117.2,2.753
27301,1.642,23,3.793948127,1.098939929,1422,3.275524476,36.96,-121.88,2.177
27302,1.9732,36,4.545045045,1.108108108,1648,4.477477477,33.97,-118.28,0.995
27303,10.8111,32,7.814054054,1.058558559,1595,3.630630631,33.76,-117.82,5.00001
27304,2.726,33,4.9125,1.033708675,569,1.82421875,37.68,-121.01,1.603
27305,3.5833,52,5.076086957,1.094928479,774,2.957983193,33.84,-118.17,2.226
27306,2.9375,41,3.327659574,1.14893617,2229,2.938297872,34.1,-118.3,2.063
27307,2.703,25,4.899280576,1.06235012,3262,2.440860215,32.8,-117.11,1.136
27308,5.0875,25,5.735359526,1.035971223,1316,2.633093525,37.68,-120.97,1.542
27309,3.0813,49,4.447204969,1.078431373,1239,2.047058824,37.8,-122.2,2.167
27310,5.5,18,5.234177215,1.121272366,1118,2.824925816,34.01,-117.81,1.606
27311,3.9741,22,4.947506562,1.091152815,1859,2.174540682,37.78,-122.44,2.674
27312,1.6955,52,4.4,1.07751938,1415,3.334883721,35.35,-119.02,0.25
27313,3.9861,30,6.68,1.016,356,2.864,38.33,-122.26,2.594
27314,2.225,52,5.478834951,1.128834356,1257,2.208588957,36.74,-119.77,0.58
27315,9.8074,52,4.8,1.1,99,2.6,34.07,-118.39,4.602
27316,2.965,17,5.420091324,0.965034965,773,3.040590406,38,-121.3,1.338
27317,4.1312,52,4.13648294,1.096014493,940,1.531049251,37.81,-122.42,3.405
27318,5.5248,14,6.558232932,0.992366412,1964,2.79374111,38.55,-121.79,2.875
27319,6.1183,17,7.037209302,1.023255814,1817,3.563218391,33.6,-117.66,2.541
27320,1.8438,43,3.87654321,1.098562628,1543,3.870731707,35.05,-118.13,0.575
27321,6.1935,22,6.6125,1.046875,1271,2.975609756,34.25,-119.2,2.667
27322,4.1181,25,4.443661972,1.052631579,711,2.816568047,33.8,-118.32,2.216
27323,3.3321,52,4.937677054,1.025917927,1344,3.035911602,33.98,-118.34,1.294
27324,4.0047,20,4.718518519,1.133333333,1083,2.133333333,33.97,-118.41,3.761
27325,2.8233,13,4.524096386,1.219895288,442,2.739130435,34.06,-118.25,1.192
27326,6.0441,20,6.483771252,1.034578147,2222,2.489619377,37.94,-122.02,3.109
27327,6.6354,15,5.853018373,0.994360902,1795,3.333333333,37.35,-121.99,3.878
27328,2.5192,35,4.065602837,1.060150376,712,1.879253568,36.55,-121.92,3.5
27329,3.4799,15,5.627906977,1.007772021,4762,3.02688172,33.15,-117.11,1.063
27330,5.0782,17,5.291044776,0.955223881,1250,2.881598063,33.74,-117.96,3.136
27331,2.1875,22,3.967700565,1.064724919,1571,1.537925022,34.09,-118.37,3.561
27332,3.6791,33,4.975088968,1.032544379,1470,2.298561151,34.14,-117.96,1.823
27333,4.2269,23,6.441025641,1.122065728,735,2.880165289,37.95,-122.05,3.125
27334,1.7875,18,5.630813953,1.414728682,801,2.372093023,40.78,-124.11,0.643
27335,5.133,9,5.21978022,1.036630037,1181,2.864468864,33.78,-117.81,2.26
27336,8.944,28,7.935766423,1.048558422,2071,2.361566485,32.81,-117.26,5.00001
27337,1.875,17,4.479713604,1.102880658,1920,3.175438596,37.28,-120.47,0.542
27338,4.2891,50,5.841359693,1.08974359,1478,2.294723295,37.75,-122.49,3.178
27339,3.1923,40,4.25,1.038120567,1150,3.207446809,33.92,-118.19,1.656
27340,3.6833,20,5.350157729,1.002724796,947,2.835654596,37.97,-122.06,1.477
27341,4.6,25,3.371607516,1.021108179,5913,2.094986807,37.77,-122.26,1.95
27342,3.5174,14,5.817351598,1.073059361,1001,3.547945205,38.59,-121.54,1.304
27343,1.3373,32,4.914798206,1.068632568,2582,4.258845938,36.78,-119.74,0.538
27344,2.6875,36,4.483870968,1.209677419,999,3.177419355,38.57,-121.76,0.751
27345,3.3529,52,6.31981982,1.033783784,1351,2.272522523,40.44,-122.39,0.808
27346,0.9809,43,4.2,1.045801527,1171,4.372670807,33.96,-118.24,0.986
27347,2.7375,48,4.624233129,1.048672566,520,2.408304498,34.02,-118.32,1.264
27348,3.0349,23,5.769135802,1.031662269,1857,3.173010381,38.28,-122.25,1.372
27349,5.9277,35,6.458823529,1.014705882,686,2.223529412,37.51,-122.34,3.288
27350,2.1838,29,3.217815741,1.055299539,2251,1.608133087,34.02,-118.48,2.375
27351,2.8462,28,4.131656805,1.044692737,1275,2.394984326,37.29,-121.89,1.843
27352,2.4911,28,5.92972973,1.038288288,1697,2.426426426,38.62,-121.33,1.001
27353,2.3438,30,3.592995169,1.122093023,1725,3.058139535,34.19,-118.31,2.358
27354,5.0659,31,5.742957746,1.06142167,1346,2,38,-122.55,3.379
27355,2.6797,19,4.362279512,1.128738622,2170,2.474530831,32.79,-117.19,1.325
27356,2.9441,39,3.881606765,1.062836625,1605,3.850704225,34.04,-118.28,1.875
27357,3.3729,23,4.5,1.076208178,2794,1.847682119,37.54,-122.3,2.838
27358,7.2965,34,6.834909716,1.043046358,2133,2.653110048,32.85,-117.26,5.00001
27359,3.3536,27,5.00308642,1,919,2.839506173,37.95,-122.05,1.147
27360,2.8359,28,3.835390947,1.126353791,2493,3.071347678,34.19,-118.39,1.438
27361,4.5729,17,5.356275304,0.986238532,605,2.165898618,38.76,-122.62,0.888
27362,4.6276,22,4.85801217,1.024896266,6845,3.631051753,37.38,-121.83,1.98
27363,6.3716,15,6.102409639,1.034482759,1067,3.303614458,32.81,-117.17,2.522
27364,2.875,52,4.672967864,1.124760077,1161,2.169284468,34.08,-118.34,2.431
27365,3.2277,15,3.639581657,1.055510861,3565,2.560703812,37.42,-122.06,2.523
27366,1.6321,17,3.375224417,1.125693161,891,2.003610108,37.65,-122.04,2.375
27367,4.0625,29,5.082139446,1.075170843,1546,2.808510638,33.8,-118.07,2.027
27368,3.8586,33,4.84562212,1.127071823,643,2.084913433,34.19,-118.61,2.119
27369,4.4125,16,4.362285714,1.038986355,3122,2.863157895,33.96,-118.41,2.794
27370,3.8038,27,4.09929078,1.094299617,688,1.626477541,34.05,-118.38,2.5
27371,2.8636,43,5.523809524,1.017811705,982,3.023809524,33.99,-118.12,1.759
27372,3.375,45,4.9825,0.833333333,1700,2.4575,37.35,-121.89,1.103
27373,4.1687,27,4.471327573,1.187871581,1730,2.681861349,33.93,-118.12,2.286
27374,4.3182,23,5.453194651,1.136034732,1436,2.494163424,37.68,-121.77,1.139
27375,1.6354,17,3.76945245,1.067970205,4115,1.301643087,33.24,-117.3,0.811
27376,4.65,15,5.574712644,1.022988506,772,2.229885057,37.75,-122.16,1.882
27377,2.5074,22,5.026666667,1.034666667,1465,3.2,37.36,-120.6,0.938
27378,1.2275,25,3.761658031,0.907749077,1714,2.945544554,33.93,-118.18,1.281
27379,2.1898,19,4.641025641,1.112820513,1131,3.211864407,37.76,-121.45,0.656
27380,1.6348,43,3.5875,1.16,1518,3.77125,33.98,-118.25,0.731
27381,5.0406,27,6.151447661,1.066815145,1493,3.655532359,34.27,-118.49,1.598
27382,3.2845,16,4.75,1.057831325,1765,2.144578313,38.39,-122.82,1.817
27383,2.8427,36,5.251173709,1.016460905,1520,2.649425287,32.8,-117.25,2.554
27384,7.723,35,4.61634349,1.076832151,1265,1.934367542,34.04,-118.47,4.33
27385,1.4917,45,5.833333333,1.166666667,727,2.861111111,41.31,-122.34,0.441
27386,2.0042,14,4.649819495,1.179824561,1654,2.342056075,38.95,-121.02,1.38
27387,3.6161,25,4.717703349,1.04975923,1788,2.664268585,37.35,-121.84,1.729
27388,4.375,34,5.453389831,1.125,7694,5.527542373,34.26,-118.43,3.553
27389,1.9257,22,3.961409396,1.011560694,809,1.939597315,38.01,-121.8,1.336
27390,4.6563,12,5.906318083,1.039690223,1357,2.677876106,35.27,-120.66,1.988
27391,4.5428,31,4.177313433,1.086372361,1398,1.964912281,34.16,-118.27,2.454
27392,4.0114,24,4.320137694,0.99522673,1481,1.715894869,37.43,-122.13,2
27393,1.8036,12,4.765873016,1.158730159,2711,1.811359011,33.6,-117.7,0.946
27394,4.625,14,5.050147493,1.020689655,1310,2.633952255,37.99,-121.71,1.863
27395,4.1409,29,6.373737374,1.067821068,1377,2.559440559,36.91,-121.75,2.687
27396,4.2614,36,5.611111111,1.055555556,849,2.827777778,33.82,-118.11,2.072
